Customer ID,Total Cutomer,Brand,Age,Average Age,Age Group,Gender,Location,Rating,Average Satisfaction,Customer Satisfaction,Feedback Text,Customer Sentiment,Complaint Tag,Sentiment Score,Review Date,Month and Year,Monthly Satisfaction,High Risk Flag,High Risk Customer,Churn Risk%
CUST1813,1000,Oppo,34,39,26-35,Male,Rajshahi,2,3,Dissatisfied,Stylish design,Neutral,General,0,"14 February, 2024",Feb-2024,,1,82,8%
CUST1814,1000,Apple,56,39,47-60,Female,Chittagong,1,3,Very Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"2 November, 2023",Nov-2023,,1,81,8%
CUST1815,1000,Vivo,39,39,36-45,Female,Rajshahi,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"29 August, 2024",Aug-2024,,0,80,8%
CUST1816,1000,Samsung,43,39,36-45,Other,Khulna,4,3,Satisfied,Amazing camera quality,Positive,General,1,"21 December, 2024",Dec-2024,,0,80,8%
CUST1817,1000,Samsung,42,39,36-45,Female,Rangpur,2,3,Dissatisfied,Very durable,Positive,General,1,"13 August, 2023",Aug-2023,,1,80,8%
CUST1818,1000,Oneplus,34,39,26-35,Other,Dhaka,5,3,Very Satisfied,Very durable,Positive,General,1,"14 December, 2023",Dec-2023,,0,79,8%
CUST1819,1000,Oneplus,30,39,26-35,Male,Chittagong,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"17 November, 2023",Nov-2023,,1,79,8%
CUST1820,1000,Vivo,37,39,36-45,Female,Chittagong,3,3,Neutral,Poor camera resolution,Negative,General,-1,"12 July, 2024",Jul-2024,,0,78,8%
CUST1821,1000,Oneplus,42,39,36-45,Male,Chittagong,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"30 June, 2023",Jun-2023,,0,78,8%
CUST1822,1000,Samsung,21,39,18-25,Female,Rajshahi,5,3,Very Satisfied,Very durable,Positive,General,1,"9 September, 2024",Sep-2024,,0,78,8%
CUST1823,1000,Xiaomi,27,39,26-35,Male,Khulna,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"11 December, 2024",Dec-2024,,0,78,8%
CUST1824,1000,Oppo,20,39,18-25,Female,Chittagong,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"21 January, 2024",Jan-2024,,0,78,8%
CUST1825,1000,Xiaomi,58,39,47-60,Female,Rangpur,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"9 September, 2024",Sep-2024,,1,78,8%
CUST1826,1000,Xiaomi,35,39,26-35,Female,Chittagong,1,3,Very Dissatisfied,Very durable,Positive,General,1,"18 April, 2023",Apr-2023,,1,77,8%
CUST1827,1000,Samsung,53,39,46-55,Female,Barisal,3,3,Neutral,Very durable,Positive,General,1,"14 June, 2024",Jun-2024,,0,76,8%
CUST1828,1000,Xiaomi,39,39,36-45,Female,Dhaka,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"14 February, 2024",Feb-2024,,0,76,8%
CUST1829,1000,Vivo,51,39,46-55,Female,Barisal,2,3,Dissatisfied,Design feels outdated,Negative,General,-1,"23 October, 2023",Oct-2023,,1,76,8%
CUST1830,1000,Apple,25,39,18-25,Female,Barisal,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"20 June, 2023",Jun-2023,,0,75,8%
CUST1831,1000,Oneplus,57,39,47-60,Female,Dhaka,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"27 November, 2023",Nov-2023,,0,75,8%
CUST1832,1000,Apple,36,39,36-45,Female,Rangpur,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"7 May, 2024",May-2024,,1,75,8%
CUST1833,1000,Oppo,59,39,47-60,Male,Khulna,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"14 July, 2023",Jul-2023,,0,74,7%
CUST1834,1000,Oneplus,58,39,47-60,Other,Barisal,3,3,Neutral,Design feels outdated,Negative,General,-1,"12 January, 2023",Jan-2023,,0,74,7%
CUST1835,1000,Xiaomi,54,39,46-55,Female,Khulna,2,3,Dissatisfied,Very durable,Positive,General,1,"14 July, 2023",Jul-2023,,1,74,7%
CUST1836,1000,Oppo,23,39,18-25,Other,Barisal,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"4 May, 2024",May-2024,,1,73,7%
CUST1837,1000,Oneplus,43,39,36-45,Female,Sylhet,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"1 July, 2023",Jul-2023,,1,72,7%
CUST1838,1000,Vivo,51,39,46-55,Female,Dhaka,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"17 October, 2024",Oct-2024,,0,71,7%
CUST1839,1000,Vivo,23,39,18-25,Male,Barisal,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"12 November, 2023",Nov-2023,,1,71,7%
CUST1840,1000,Vivo,54,39,46-55,Male,Sylhet,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"24 November, 2024",Nov-2024,,0,70,7%
CUST1841,1000,Vivo,50,39,46-55,Other,Rajshahi,2,3,Dissatisfied,Very durable,Positive,General,1,"30 January, 2023",Jan-2023,,1,70,7%
CUST1842,1000,Xiaomi,39,39,36-45,Male,Sylhet,4,3,Satisfied,Breaks easily,Negative,General,-1,"18 August, 2024",Aug-2024,,0,69,7%
CUST1843,1000,Apple,38,39,36-45,Male,Chittagong,4,3,Satisfied,Breaks easily,Negative,General,-1,"8 November, 2024",Nov-2024,,0,69,7%
CUST1844,1000,Oneplus,23,39,18-25,Other,Barisal,5,3,Very Satisfied,Very durable,Positive,General,1,"6 April, 2023",Apr-2023,,0,69,7%
CUST1845,1000,Xiaomi,23,39,18-25,Male,Sylhet,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"16 January, 2024",Jan-2024,,0,69,7%
CUST1846,1000,Vivo,21,39,18-25,Female,Khulna,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"19 March, 2024",Mar-2024,,1,69,7%
CUST1847,1000,Apple,47,39,46-55,Other,Rajshahi,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"25 October, 2023",Oct-2023,,1,68,7%
CUST1848,1000,Oppo,28,39,26-35,Other,Rangpur,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"27 December, 2023",Dec-2023,,0,67,7%
CUST1849,1000,Oppo,47,39,46-55,Female,Barisal,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"9 January, 2024",Jan-2024,,1,67,7%
CUST1850,1000,Oppo,48,39,46-55,Male,Chittagong,5,3,Very Satisfied,Design feels outdated,Negative,General,-1,"7 July, 2024",Jul-2024,,0,66,7%
CUST1851,1000,Vivo,41,39,36-45,Other,Rangpur,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"30 October, 2023",Oct-2023,,1,66,7%
CUST1852,1000,Oppo,26,39,26-35,Other,Sylhet,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"25 February, 2024",Feb-2024,,0,65,7%
CUST1853,1000,Samsung,20,39,18-25,Female,Rangpur,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"3 September, 2023",Sep-2023,,0,65,7%
CUST1854,1000,Oneplus,48,39,46-55,Female,Rangpur,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"20 December, 2024",Dec-2024,,1,65,7%
CUST1855,1000,Oneplus,57,39,47-60,Male,Rajshahi,1,3,Very Dissatisfied,Very durable,Positive,General,1,"25 August, 2023",Aug-2023,,1,64,6%
CUST1856,1000,Vivo,54,39,46-55,Other,Rangpur,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"17 June, 2024",Jun-2024,,1,63,6%
CUST1857,1000,Samsung,53,39,46-55,Male,Rangpur,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"4 July, 2023",Jul-2023,,0,62,6%
CUST1858,1000,Xiaomi,41,39,36-45,Male,Barisal,2,3,Dissatisfied,Very durable,Positive,General,1,"12 April, 2024",Apr-2024,,1,62,6%
CUST1859,1000,Xiaomi,48,39,46-55,Female,Rajshahi,2,3,Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"29 December, 2023",Dec-2023,,1,61,6%
CUST1860,1000,Oppo,23,39,18-25,Other,Chittagong,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"10 October, 2023",Oct-2023,,1,60,6%
CUST1861,1000,Apple,19,39,18-25,Other,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"6 July, 2024",Jul-2024,,1,59,6%
CUST1862,1000,Xiaomi,37,39,36-45,Other,Rajshahi,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"2 December, 2023",Dec-2023,,1,58,6%
CUST1863,1000,Apple,45,39,36-45,Female,Rajshahi,1,3,Very Dissatisfied,Very durable,Positive,General,1,"11 June, 2023",Jun-2023,,1,57,6%
CUST1864,1000,Oneplus,28,39,26-35,Female,Dhaka,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"9 June, 2023",Jun-2023,,0,56,6%
CUST1865,1000,Apple,21,39,18-25,Female,Rajshahi,3,3,Neutral,Stylish design,Neutral,General,0,"18 April, 2024",Apr-2024,,0,56,6%
CUST1866,1000,Oneplus,32,39,26-35,Female,Dhaka,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"23 August, 2024",Aug-2024,,1,56,6%
CUST1867,1000,Samsung,23,39,18-25,Female,Sylhet,4,3,Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"18 November, 2023",Nov-2023,,0,55,6%
CUST1868,1000,Samsung,47,39,46-55,Other,Rangpur,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"12 January, 2023",Jan-2023,,1,55,6%
CUST1869,1000,Vivo,55,39,46-55,Male,Barisal,1,3,Very Dissatisfied,Design feels outdated,Negative,General,-1,"28 February, 2024",Feb-2024,,1,54,5%
CUST1870,1000,Vivo,19,39,18-25,Other,Barisal,3,3,Neutral,Poor camera resolution,Negative,General,-1,"14 March, 2023",Mar-2023,,0,53,5%
CUST1871,1000,Oppo,32,39,26-35,Male,Sylhet,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"10 August, 2024",Aug-2024,,0,53,5%
CUST1872,1000,Xiaomi,28,39,26-35,Female,Sylhet,5,3,Very Satisfied,Very durable,Positive,General,1,"20 July, 2023",Jul-2023,,0,53,5%
CUST1873,1000,Oppo,25,39,18-25,Male,Khulna,1,3,Very Dissatisfied,Design feels outdated,Negative,General,-1,"5 June, 2024",Jun-2024,,1,53,5%
CUST1874,1000,Oneplus,43,39,36-45,Other,Rangpur,2,3,Dissatisfied,Design feels outdated,Negative,General,-1,"19 May, 2024",May-2024,,1,52,5%
CUST1875,1000,Oppo,22,39,18-25,Other,Sylhet,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"18 November, 2024",Nov-2024,,0,51,5%
CUST1876,1000,Apple,23,39,18-25,Male,Rajshahi,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"8 February, 2023",Feb-2023,,1,51,5%
CUST1877,1000,Oneplus,43,39,36-45,Female,Barisal,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"1 March, 2023",Mar-2023,,1,50,5%
CUST1878,1000,Vivo,21,39,18-25,Female,Chittagong,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"31 July, 2024",Jul-2024,,1,49,5%
CUST1879,1000,Samsung,36,39,36-45,Other,Barisal,1,3,Very Dissatisfied,Very durable,Positive,General,1,"17 November, 2023",Nov-2023,,1,48,5%
CUST1880,1000,Vivo,37,39,36-45,Male,Dhaka,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"10 March, 2024",Mar-2024,,1,47,5%
CUST1881,1000,Xiaomi,50,39,46-55,Female,Barisal,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"27 September, 2024",Sep-2024,,1,46,5%
CUST1882,1000,Oneplus,37,39,36-45,Female,Khulna,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"6 November, 2024",Nov-2024,,0,45,5%
CUST1883,1000,Oneplus,29,39,26-35,Other,Rangpur,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"12 February, 2024",Feb-2024,,1,45,5%
CUST1884,1000,Apple,18,39,18-25,Female,Sylhet,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"21 January, 2024",Jan-2024,,0,44,4%
CUST1885,1000,Xiaomi,43,39,36-45,Male,Rangpur,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"1 November, 2024",Nov-2024,,0,44,4%
CUST1886,1000,Samsung,31,39,26-35,Other,Sylhet,1,3,Very Dissatisfied,Very durable,Positive,General,1,"22 July, 2024",Jul-2024,,1,44,4%
CUST1887,1000,Oneplus,55,39,46-55,Other,Barisal,3,3,Neutral,Excellent customer support,Positive,Service Complaint,1,"19 March, 2023",Mar-2023,,0,43,4%
CUST1888,1000,Oneplus,54,39,46-55,Male,Chittagong,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"13 July, 2023",Jul-2023,,0,43,4%
CUST1889,1000,Apple,28,39,26-35,Other,Chittagong,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"12 October, 2023",Oct-2023,,1,43,4%
CUST1890,1000,Oppo,53,39,46-55,Female,Khulna,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"10 June, 2024",Jun-2024,,0,42,4%
CUST1891,1000,Samsung,30,39,26-35,Female,Dhaka,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"7 June, 2024",Jun-2024,,0,42,4%
CUST1892,1000,Vivo,20,39,18-25,Male,Barisal,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"4 September, 2024",Sep-2024,,0,42,4%
CUST1893,1000,Xiaomi,50,39,46-55,Female,Sylhet,2,3,Dissatisfied,Very durable,Positive,General,1,"5 June, 2023",Jun-2023,,1,42,4%
CUST1894,1000,Oneplus,23,39,18-25,Male,Barisal,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"6 December, 2023",Dec-2023,,1,41,4%
CUST1895,1000,Oneplus,27,39,26-35,Male,Khulna,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"5 May, 2023",May-2023,,0,40,4%
CUST1896,1000,Vivo,22,39,18-25,Female,Rajshahi,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"7 October, 2023",Oct-2023,,1,40,4%
CUST1897,1000,Samsung,40,39,36-45,Male,Rajshahi,3,3,Neutral,Very durable,Positive,General,1,"13 September, 2024",Sep-2024,,0,39,4%
CUST1898,1000,Oppo,27,39,26-35,Female,Khulna,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"19 October, 2024",Oct-2024,,0,39,4%
CUST1899,1000,Oneplus,19,39,18-25,Other,Sylhet,3,3,Neutral,Breaks easily,Negative,General,-1,"28 December, 2024",Dec-2024,,0,39,4%
CUST1900,1000,Samsung,30,39,26-35,Other,Rangpur,1,3,Very Dissatisfied,Amazing camera quality,Positive,General,1,"4 November, 2024",Nov-2024,,1,39,4%
CUST1901,1000,Vivo,57,39,47-60,Male,Khulna,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"8 May, 2023",May-2023,,1,38,4%
CUST1902,1000,Apple,19,39,18-25,Female,Sylhet,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"10 November, 2023",Nov-2023,,0,37,4%
CUST1903,1000,Oppo,37,39,36-45,Female,Chittagong,1,3,Very Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"28 November, 2023",Nov-2023,,1,37,4%
CUST1904,1000,Xiaomi,18,39,18-25,Other,Khulna,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"30 May, 2023",May-2023,,0,36,4%
CUST1905,1000,Oneplus,54,39,46-55,Other,Sylhet,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"29 March, 2024",Mar-2024,,1,36,4%
CUST1906,1000,Samsung,26,39,26-35,Female,Khulna,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"5 February, 2023",Feb-2023,,0,35,4%
CUST1907,1000,Apple,34,39,26-35,Male,Khulna,3,3,Neutral,Great performance under heavy use,Positive,General,1,"15 November, 2024",Nov-2024,,0,35,4%
CUST1908,1000,Xiaomi,26,39,26-35,Other,Rangpur,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"24 February, 2024",Feb-2024,,0,35,4%
CUST1909,1000,Samsung,28,39,26-35,Male,Rangpur,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"22 January, 2023",Jan-2023,,0,35,4%
CUST1910,1000,Samsung,32,39,26-35,Male,Sylhet,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"25 July, 2023",Jul-2023,,1,35,4%
CUST1911,1000,Xiaomi,41,39,36-45,Other,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"30 September, 2024",Sep-2024,,1,34,3%
CUST1912,1000,Apple,55,39,46-55,Male,Dhaka,1,3,Very Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"22 December, 2023",Dec-2023,,1,33,3%
CUST1913,1000,Vivo,52,39,46-55,Male,Khulna,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"15 March, 2024",Mar-2024,,1,32,3%
CUST1914,1000,Apple,47,39,46-55,Female,Rajshahi,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"29 December, 2024",Dec-2024,,0,31,3%
CUST1915,1000,Oppo,48,39,46-55,Male,Khulna,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"6 April, 2023",Apr-2023,,0,31,3%
CUST1916,1000,Oneplus,22,39,18-25,Female,Khulna,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"13 June, 2023",Jun-2023,,1,31,3%
CUST1917,1000,Xiaomi,31,39,26-35,Other,Sylhet,3,3,Neutral,Breaks easily,Negative,General,-1,"28 May, 2023",May-2023,,0,30,3%
CUST1918,1000,Vivo,28,39,26-35,Other,Khulna,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"13 June, 2024",Jun-2024,,0,30,3%
CUST1919,1000,Xiaomi,26,39,26-35,Female,Barisal,2,3,Dissatisfied,Design feels outdated,Negative,General,-1,"21 October, 2023",Oct-2023,,1,30,3%
CUST1920,1000,Xiaomi,51,39,46-55,Other,Khulna,2,3,Dissatisfied,Stylish design,Neutral,General,0,"14 July, 2023",Jul-2023,,1,29,3%
CUST1921,1000,Apple,29,39,26-35,Male,Barisal,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"24 October, 2024",Oct-2024,,1,28,3%
CUST1922,1000,Oneplus,52,39,46-55,Male,Rangpur,3,3,Neutral,Stylish design,Neutral,General,0,"24 April, 2024",Apr-2024,,0,27,3%
CUST1923,1000,Oppo,52,39,46-55,Male,Rajshahi,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"3 May, 2023",May-2023,,0,27,3%
CUST1924,1000,Samsung,18,39,18-25,Other,Sylhet,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"4 February, 2024",Feb-2024,,1,27,3%
CUST1925,1000,Samsung,57,39,47-60,Male,Khulna,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"29 November, 2024",Nov-2024,,1,26,3%
CUST1926,1000,Xiaomi,39,39,36-45,Other,Barisal,4,3,Satisfied,Design feels outdated,Negative,General,-1,"27 March, 2024",Mar-2024,,0,25,3%
CUST1927,1000,Oneplus,46,39,46-55,Male,Barisal,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"22 October, 2024",Oct-2024,,0,25,3%
CUST1928,1000,Vivo,25,39,18-25,Female,Rangpur,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"14 April, 2023",Apr-2023,,0,25,3%
CUST1929,1000,Apple,28,39,26-35,Other,Barisal,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"6 April, 2024",Apr-2024,,1,25,3%
CUST1930,1000,Oneplus,58,39,47-60,Other,Chittagong,1,3,Very Dissatisfied,Affordable and reliable,Positive,General,1,"18 December, 2024",Dec-2024,,1,24,2%
CUST1931,1000,Oneplus,54,39,46-55,Male,Dhaka,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"10 December, 2024",Dec-2024,,0,23,2%
CUST1932,1000,Apple,31,39,26-35,Other,Rajshahi,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"31 January, 2024",Jan-2024,,0,23,2%
CUST1933,1000,Xiaomi,47,39,46-55,Other,Rangpur,2,3,Dissatisfied,Stylish design,Neutral,General,0,"3 December, 2023",Dec-2023,,1,23,2%
CUST1934,1000,Oneplus,52,39,46-55,Female,Rangpur,5,3,Very Satisfied,Design feels outdated,Negative,General,-1,"21 August, 2024",Aug-2024,,0,22,2%
CUST1935,1000,Samsung,38,39,36-45,Female,Khulna,4,3,Satisfied,Design feels outdated,Negative,General,-1,"22 May, 2023",May-2023,,0,22,2%
CUST1936,1000,Apple,54,39,46-55,Male,Chittagong,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"13 November, 2023",Nov-2023,,0,22,2%
CUST1937,1000,Vivo,22,39,18-25,Female,Khulna,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"11 December, 2024",Dec-2024,,0,22,2%
CUST1938,1000,Oppo,36,39,36-45,Male,Khulna,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"11 July, 2024",Jul-2024,,1,22,2%
CUST1939,1000,Xiaomi,31,39,26-35,Male,Sylhet,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"10 June, 2024",Jun-2024,,0,21,2%
CUST1940,1000,Apple,43,39,36-45,Male,Sylhet,3,3,Neutral,Breaks easily,Negative,General,-1,"9 July, 2024",Jul-2024,,0,21,2%
CUST1941,1000,Oppo,21,39,18-25,Other,Sylhet,3,3,Neutral,Stylish design,Neutral,General,0,"5 February, 2024",Feb-2024,,0,21,2%
CUST1942,1000,Oppo,42,39,36-45,Female,Chittagong,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"11 November, 2024",Nov-2024,,0,21,2%
CUST1943,1000,Vivo,59,39,47-60,Male,Khulna,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"6 November, 2023",Nov-2023,,0,21,2%
CUST1944,1000,Oneplus,42,39,36-45,Female,Dhaka,3,3,Neutral,Design feels outdated,Negative,General,-1,"9 May, 2024",May-2024,,0,21,2%
CUST1945,1000,Vivo,35,39,26-35,Male,Rajshahi,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"9 July, 2024",Jul-2024,,0,21,2%
CUST1946,1000,Oneplus,57,39,47-60,Female,Sylhet,4,3,Satisfied,Affordable and reliable,Positive,General,1,"1 September, 2024",Sep-2024,,0,21,2%
CUST1947,1000,Oneplus,25,39,18-25,Female,Sylhet,1,3,Very Dissatisfied,Design feels outdated,Negative,General,-1,"19 April, 2023",Apr-2023,,1,21,2%
CUST1948,1000,Apple,56,39,47-60,Male,Rangpur,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"7 January, 2024",Jan-2024,,0,20,2%
CUST1949,1000,Apple,57,39,47-60,Other,Khulna,3,3,Neutral,Very durable,Positive,General,1,"7 September, 2024",Sep-2024,,0,20,2%
CUST1950,1000,Xiaomi,31,39,26-35,Female,Khulna,3,3,Neutral,Very durable,Positive,General,1,"25 July, 2023",Jul-2023,,0,20,2%
CUST1951,1000,Oneplus,49,39,46-55,Other,Chittagong,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"12 February, 2023",Feb-2023,,0,20,2%
CUST1952,1000,Oppo,55,39,46-55,Other,Chittagong,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"2 September, 2023",Sep-2023,,0,20,2%
CUST1953,1000,Samsung,50,39,46-55,Male,Sylhet,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"14 October, 2023",Oct-2023,,0,20,2%
CUST1954,1000,Xiaomi,40,39,36-45,Male,Khulna,3,3,Neutral,Design feels outdated,Negative,General,-1,"21 December, 2023",Dec-2023,,0,20,2%
CUST1955,1000,Apple,32,39,26-35,Male,Dhaka,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"20 April, 2024",Apr-2024,,1,20,2%
CUST1956,1000,Vivo,50,39,46-55,Female,Rajshahi,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"24 March, 2023",Mar-2023,,0,19,2%
CUST1957,1000,Xiaomi,42,39,36-45,Male,Khulna,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"20 April, 2023",Apr-2023,,0,19,2%
CUST1958,1000,Xiaomi,34,39,26-35,Male,Rangpur,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"9 July, 2023",Jul-2023,,0,19,2%
CUST1959,1000,Xiaomi,50,39,46-55,Female,Khulna,4,3,Satisfied,Amazing camera quality,Positive,General,1,"8 September, 2023",Sep-2023,,0,19,2%
CUST1960,1000,Xiaomi,19,39,18-25,Female,Barisal,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"24 December, 2024",Dec-2024,,0,19,2%
CUST1961,1000,Samsung,31,39,26-35,Male,Chittagong,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"18 October, 2023",Oct-2023,,0,19,2%
CUST1962,1000,Vivo,57,39,47-60,Male,Rangpur,4,3,Satisfied,Affordable and reliable,Positive,General,1,"6 October, 2024",Oct-2024,,0,19,2%
CUST1963,1000,Vivo,57,39,47-60,Male,Rajshahi,3,3,Neutral,Breaks easily,Negative,General,-1,"20 July, 2023",Jul-2023,,0,19,2%
CUST1964,1000,Vivo,56,39,47-60,Male,Sylhet,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"22 November, 2023",Nov-2023,,1,19,2%
CUST1965,1000,Oneplus,23,39,18-25,Other,Rangpur,4,3,Satisfied,Design feels outdated,Negative,General,-1,"25 May, 2024",May-2024,,0,18,2%
CUST1966,1000,Oppo,23,39,18-25,Other,Khulna,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"13 February, 2024",Feb-2024,,1,18,2%
CUST1967,1000,Vivo,20,39,18-25,Male,Sylhet,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"29 August, 2024",Aug-2024,,1,17,2%
CUST1968,1000,Xiaomi,24,39,18-25,Other,Khulna,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"22 May, 2024",May-2024,,1,16,2%
CUST1969,1000,Xiaomi,25,39,18-25,Female,Sylhet,5,3,Very Satisfied,Design feels outdated,Negative,General,-1,"31 December, 2024",Dec-2024,,0,15,2%
CUST1970,1000,Vivo,59,39,47-60,Other,Rajshahi,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"23 August, 2024",Aug-2024,,0,15,2%
CUST1971,1000,Vivo,32,39,26-35,Other,Chittagong,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"13 March, 2023",Mar-2023,,1,15,2%
CUST1972,1000,Xiaomi,46,39,46-55,Male,Rajshahi,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"4 September, 2023",Sep-2023,,1,14,1%
CUST1973,1000,Oneplus,50,39,46-55,Other,Barisal,3,3,Neutral,Poor camera resolution,Negative,General,-1,"2 October, 2024",Oct-2024,,0,13,1%
CUST1974,1000,Apple,47,39,46-55,Other,Dhaka,4,3,Satisfied,Very durable,Positive,General,1,"24 December, 2024",Dec-2024,,0,13,1%
CUST1975,1000,Apple,56,39,47-60,Other,Chittagong,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"30 August, 2024",Aug-2024,,1,13,1%
